sourceFile,symbolName,symbolKind,isExported,cppTargetFile,status
"reactjs/packages/react-reconciler/src/ReactFiberCacheComponent.js","createCache","function",true,"packages/React/src/react-reconciler/ReactFiberCacheComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCacheComponent.js","retainCache","function",true,"packages/React/src/react-reconciler/ReactFiberCacheComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCacheComponent.js","releaseCache","function",true,"packages/React/src/react-reconciler/ReactFiberCacheComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCacheComponent.js","pushCacheProvider","function",true,"packages/React/src/react-reconciler/ReactFiberCacheComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCacheComponent.js","popCacheProvider","function",true,"packages/React/src/react-reconciler/ReactFiberCacheComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponent","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callRender","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callRenderInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidMount","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidMountInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidUpdate","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidUpdateInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidCatch","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentDidCatchInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentWillUnmount","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callComponentWillUnmountInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callCreate","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callCreateInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callDestroy","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callDestroyInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callLazyInit","variable-export",false,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCallUserSpace.js","callLazyInitInDEV","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCallUserSpace.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","fakeInternalInstance","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","warnOnInvalidCallback","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","warnOnUndefinedDerivedState","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","applyDerivedStateFromProps","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","classComponentUpdater","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","checkShouldComponentUpdate","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","checkClassInstance","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","hasMutatedProps","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","constructClassInstance","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","isLegacyContextConsumer","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","addendum","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","callComponentWillMount","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","callComponentWillReceiveProps","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","mountClassInstance","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","resumeMountClassInstance","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","didReceiveNewProps","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","updateClassInstance","function",false,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","resolveClassComponentProps","function",true,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","constructClassInstance","variable-export",true,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","mountClassInstance","variable-export",true,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","resumeMountClassInstance","variable-export",true,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassComponent.js","updateClassInstance","variable-export",true,"packages/React/src/react-reconciler/ReactFiberClassComponent.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","Update","type-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.h","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","SharedQueue","type-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.h","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","UpdateQueue","type-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.h","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","UpdateState","const-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","ReplaceState","const-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","ForceUpdate","const-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","CaptureUpdate","const-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","hasForceUpdate","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","resetCurrentlyProcessingQueue","variable-export",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","initializeUpdateQueue","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","queue","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","cloneUpdateQueue","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","clone","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","createUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","update","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","enqueueUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","entangleTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","enqueueCapturedUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","clone","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","getStateFromUpdate","function",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","didReadFromEntangledAsyncAction","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","suspendIfUpdateReadFromEntangledAsyncAction","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","processUpdateQueue","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","isHiddenUpdate","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","clone","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","clone","variable-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","callCallback","function",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","resetHasForceUpdateBeforeProcessing","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","checkHasForceUpdateAfterProcessing","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","deferHiddenCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","commitHiddenCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","i","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","commitCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberClassUpdateQueue.js","i","const-export",false,"packages/React/src/react-reconciler/ReactFiberClassUpdateQueue.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","shouldProfile","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookLayoutEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookLayoutUnmountEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookEffectListMount","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookEffectListUnmount","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookPassiveMountEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitHookPassiveUnmountEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitClassLayoutLifecycles","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitClassDidMount","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitClassCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitClassHiddenCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitRootCallbacks","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","callGetSnapshotBeforeUpdates","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitClassSnapshot","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","safelyCallComponentWillUnmount","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitAttachRef","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","safelyAttachRef","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","safelyDetachRef","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","safelyCallDestroy","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitProfiler","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitProfilerUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitProfilerPostCommitImpl","function",false,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitEffects.js","commitProfilerPostCommit","function",true,"packages/React/src/react-reconciler/ReactFiberCommitEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostMount","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostHydratedInstance","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostTextUpdate","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostResetTextContent","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitShowHideSuspenseBoundary","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitShowHideHostInstance","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitShowHideHostTextInstance","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitNewChildToFragmentInstances","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","i","const-export",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitFragmentInstanceInsertionEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitFragmentInstanceDeletionEffects","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","isHostParent","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","isFragmentInstanceParent","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","getHostSibling","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","insertOrAppendPlacementNodeIntoContainer","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","insertOrAppendPlacementNode","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitPlacement","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitImmutablePlacementNodeToFragmentInstances","function",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","isHost","const-export",false,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostPlacement","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostRemoveChildFromContainer","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostRemoveChild","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostRootContainerChildren","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostPortalContainerChildren","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostHydratedContainer","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostHydratedActivity","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostHydratedSuspense","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostSingletonAcquisition","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitHostEffects.js","commitHostSingletonRelease","function",true,"packages/React/src/react-reconciler/ReactFiberCommitHostEffects.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","shouldStartViewTransition","const-export",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","resetShouldStartViewTransition","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","appearingViewTransitions","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","resetAppearingViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","trackAppearingViewTransition","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","trackEnterViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","viewTransitionCancelableChildren","variable-export",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","pushViewTransitionCancelableScope","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","popViewTransitionCancelableScope","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","viewTransitionHostInstanceIdx","const-export",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","applyViewTransitionToHostInstances","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","applyViewTransitionToHostInstancesRecursive","function",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","inViewport","const-export",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restoreViewTransitionOnHostInstances","function",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitAppearingPairViewTransitions","function",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitEnterViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitDeletedPairViewTransitions","function",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitExitViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitBeforeUpdateViewTransition","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","commitNestedViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restorePairedViewTransitions","function",false,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restoreEnterOrExitViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restoreUpdateViewTransition","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restoreUpdateViewTransitionForGesture","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
"reactjs/packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","restoreNestedViewTransitions","function",true,"packages/React/src/react-reconciler/ReactFiberCommitViewTransitions.cpp","not-started"
